"municipio_distrito","fecha_informe","casos_confirmados_totales","tasa_incidencia_acumulada_total","codigo_geometria","casos_semanales","tasa_incidencia_semanal","week"
"Madrid-Puente de Vallecas","2021-09-14",38598,16022.02,79613,128,53.1299999999992,80
"Madrid-Puente de Vallecas","2021-09-21",38726,16075.15,79613,88,36.5300000000007,81
"Madrid-Puente de Vallecas","2021-09-28",38814,16111.68,79613,83,34.4499999999989,82
"Madrid-Puente de Vallecas","2021-10-05",38897,16146.13,79613,70,29.0600000000013,83
"Madrid-Puente de Vallecas","2021-10-13",38967,16175.19,79613,48,19.9200000000001,84
"Madrid-Puente de Vallecas","2021-10-19",39015,16195.11,79613,66,27.3999999999996,85
"Madrid-Puente de Vallecas","2021-10-26",39081,16222.51,79613,46,19.0900000000001,86
"Madrid-Puente de Vallecas","2021-11-02",39127,16241.6,79613,128,53.1399999999994,87
"Madrid-Puente de Vallecas","2021-11-16",39255,16294.74,79613,113,46.8999999999996,88
"Madrid-Puente de Vallecas","2021-11-23",39368,16341.64,79613,157,65.1700000000019,89
"Madrid-Puente de Vallecas","2021-11-30",39525,16406.81,79613,182,75.5499999999993,90
"Madrid-Puente de Vallecas","2021-12-07",39707,16482.36,79613,295,122.459999999999,91
"Madrid-Puente de Vallecas","2021-12-14",40002,16604.82,79613,1104,458.27,92
"Madrid-Puente de Vallecas","2021-12-21",41106,17063.09,79613,3129,1298.84,93
"Madrid-Puente de Vallecas","2021-12-28",44235,18361.93,79613,3962,1644.63,94
"Madrid-Puente de Vallecas","2022-01-04",48197,20006.56,79613,4116,1708.55,95
"Madrid-Puente de Vallecas","2022-01-11",52313,21715.11,79613,4283,1777.87,96
"Madrid-Puente de Vallecas","2022-01-18",56596,23492.98,79613,2223,922.77,97
"Madrid-Puente de Vallecas","2022-01-25",58819,24415.75,79613,1476,612.68,98
"Madrid-Puente de Vallecas","2022-02-01",60295,25028.43,79613,1343,557.48,99
"Madrid-Puente de Vallecas","2022-02-08",61638,25585.91,79613,537,222.91,100
"Madrid-Puente de Vallecas","2022-02-15",62175,25808.82,79613,500,207.549999999999,101
"Madrid-Puente de Vallecas","2022-02-22",62675,26016.37,79613,290,120.380000000001,102
"Madrid-Puente de Vallecas","2022-03-01",62965,26136.75,79613,268,111.25,103
"Madrid-Puente de Vallecas","2022-03-08",63233,26248,79613,226,93.8100000000013,104
"Madrid-Puente de Vallecas","2022-03-15",63459,26341.81,79613,229,95.0599999999977,105
"Madrid-Puente de Vallecas","2022-03-22",63688,26436.87,79613,167,69.3199999999997,106
"Madrid-Retiro","2020-03-03",0,0,79603,34,28.5,1
"Madrid-Retiro","2020-03-10",34,28.5,79603,117,98.05,2
"Madrid-Retiro","2020-03-17",151,126.55,79603,292,244.73,3
"Madrid-Retiro","2020-03-24",443,371.28,79603,222,186.06,4
"Madrid-Retiro","2020-03-31",665,557.34,79603,300,251.43,5
"Madrid-Retiro","2020-04-07",965,808.77,79603,159,133.26,6
"Madrid-Retiro","2020-04-14",1124,942.03,79603,109,91.3500000000001,7
"Madrid-Retiro","2020-04-21",1233,1033.38,79603,87,72.9199999999998,8
"Madrid-Retiro","2020-04-28",1320,1106.3,79603,65,54.47,9
"Madrid-Retiro","2020-05-05",1385,1160.77,79603,49,41.0699999999999,10
"Madrid-Retiro","2020-05-12",1434,1201.84,79603,30,25.1400000000001,11
"Madrid-Retiro","2020-05-19",1464,1226.98,79603,105,88,12
"Madrid-Retiro","2020-05-26",1569,1314.98,79603,28,23.47,13
"Madrid-Retiro","2020-06-02",1597,1338.45,79603,37,31.01,14
"Madrid-Retiro","2020-06-09",1634,1369.46,79603,26,21.79,15
"Madrid-Retiro","2020-06-16",1660,1391.25,79603,26,21.79,16
"Madrid-Retiro","2020-06-23",1686,1413.04,79603,10,8.38000000000011,17
"Madrid-Retiro","2020-06-30",1696,1421.42,79603,29,24.3099999999999,18
"Madrid-Retiro","2020-07-07",1725,1445.73,79603,13,10.8899999999999,19
"Madrid-Retiro","2020-07-14",1738,1456.62,79603,19,15.9300000000001,20
"Madrid-Retiro","2020-07-21",1757,1472.55,79603,22,18.4400000000001,21
"Madrid-Retiro","2020-07-28",1779,1490.99,NA,41,34.3599999999999,22
"Madrid-Retiro","2020-08-04",1820,1525.35,79603,101,84.6500000000001,23
"Madrid-Retiro","2020-08-11",1921,1610,79603,133,111.46,24
"Madrid-Retiro","2020-08-18",2054,1721.46,79603,175,146.67,25
"Madrid-Retiro","2020-08-25",2229,1868.13,79603,229,191.93,26
"Madrid-Retiro","2020-09-01",2458,2060.06,79603,244,204.5,27
"Madrid-Retiro","2020-09-08",2702,2264.56,79603,390,326.86,28
"Madrid-Retiro","2020-09-15",3092,2591.42,79603,433,362.89,29
"Madrid-Retiro","2020-09-22",3525,2954.31,79603,415,347.82,30
"Madrid-Retiro","2020-09-29",3940,3302.13,79603,290,243.05,31
"Madrid-Retiro","2020-10-06",4230,3545.18,79603,296,248.08,32
"Madrid-Retiro","2020-10-13",4526,3793.26,79603,245,205.33,33
"Madrid-Retiro","2020-10-20",4771,3998.59,79603,241,201.98,34
"Madrid-Retiro","2020-10-27",5012,4200.57,79603,216,181.04,35
"Madrid-Retiro","2020-11-03",5228,4381.61,79603,197,165.1,36
"Madrid-Retiro","2020-11-10",5425,4546.71,79603,184,154.21,37
"Madrid-Retiro","2020-11-17",5609,4700.92,79603,164,137.45,38
"Madrid-Retiro","2020-11-24",5773,4838.37,79603,114,95.5500000000002,39
"Madrid-Retiro","2020-12-01",5887,4933.92,79603,111,93.0299999999997,40
"Madrid-Retiro","2020-12-09",5998,5026.95,79603,154,129.06,41
"Madrid-Retiro","2020-12-15",6152,5156.01,79603,209,175.17,42
"Madrid-Retiro","2020-12-22",6361,5331.18,79603,182,152.53,43
"Madrid-Retiro","2020-12-29",6543,5483.71,79603,278,232.99,44
"Madrid-Retiro","2021-01-05",6821,5716.7,79603,430,360.39,45
"Madrid-Retiro","2021-01-12",7251,6077.09,79603,517,433.3,46
"Madrid-Retiro","2021-01-19",7768,6510.39,79603,627,525.49,47
"Madrid-Retiro","2021-01-26",8395,7035.88,79603,529,443.36,48
"Madrid-Retiro","2021-02-02",8924,7479.24,79603,428,358.7,49
"Madrid-Retiro","2021-02-09",9352,7837.94,79603,277,232.160000000001,50
"Madrid-Retiro","2021-02-16",9629,8070.1,79603,202,169.299999999999,51
"Madrid-Retiro","2021-02-23",9831,8239.4,79603,105,88,52
"Madrid-Retiro","2021-03-02",9936,8327.4,79603,126,105.6,53
"Madrid-Retiro","2021-03-09",10062,8433,79603,124,103.92,54
"Madrid-Retiro","2021-03-16",10186,8536.92,79603,126,105.6,55
"Madrid-Retiro","2021-03-23",10312,8642.52,79603,212,177.68,56
"Madrid-Retiro","2021-03-30",10524,8820.2,79603,156,130.75,57
"Madrid-Retiro","2021-04-06",10680,8950.95,79603,248,128.48,58
"Madrid-Retiro","2021-04-13",10928,9079.43,79603,264,219.34,59
"Madrid-Retiro","2021-04-20",11192,9298.77,79603,270,224.33,60
"Madrid-Retiro","2021-04-27",11462,9523.1,79603,200,166.17,61
"Madrid-Retiro","2021-05-04",11662,9689.27,79603,145,120.469999999999,62
"Madrid-Retiro","2021-05-11",11807,9809.74,79603,150,124.620000000001,63
"Madrid-Retiro","2021-05-18",11957,9934.36,79603,113,93.8899999999994,64
"Madrid-Retiro","2021-05-25",12070,10028.25,79603,89,73.9400000000005,65
"Madrid-Retiro","2021-06-01",12159,10102.19,79603,72,59.8199999999997,66
"Madrid-Retiro","2021-06-08",12231,10162.01,79603,62,51.5200000000004,67
"Madrid-Retiro","2021-06-15",12293,10213.53,79603,64,53.1700000000001,68
"Madrid-Retiro","2021-06-22",12357,10266.7,79603,57,47.3599999999988,69
"Madrid-Retiro","2021-06-29",12414,10314.06,79603,304,252.57,70
"Madrid-Retiro","2021-07-13",12718,10566.63,79603,408,338.990000000002,71
"Madrid-Retiro","2021-07-20",13126,10905.62,79603,536,445.33,72
"Madrid-Retiro","2021-07-27",13662,11350.95,79603,449,373.039999999999,73
"Madrid-Retiro","2021-08-03",14111,11723.99,79603,262,217.68,74
"Madrid-Retiro","2021-08-10",14373,11941.67,79603,165,137.09,75
"Madrid-Retiro","2021-08-17",14538,12078.76,79603,88,73.119999999999,76
"Madrid-Retiro","2021-08-24",14626,12151.88,79603,85,70.6200000000008,77
"Madrid-Retiro","2021-08-31",14711,12222.5,79603,86,71.4500000000007,78
"Madrid-Retiro","2021-09-07",14797,12293.95,79603,62,51.5099999999984,79
"Madrid-Retiro","2021-09-14",14859,12345.46,79603,49,40.7100000000009,80
"Madrid-Retiro","2021-09-21",14908,12386.17,79603,28,23.2700000000004,81
"Madrid-Retiro","2021-09-28",14936,12409.44,79603,33,27.4200000000001,82
"Madrid-Retiro","2021-10-05",14969,12436.86,79603,53,44.0299999999988,83
"Madrid-Retiro","2021-10-13",15022,12480.89,79603,55,45.7000000000007,84
"Madrid-Retiro","2021-10-19",15077,12526.59,79603,46,38.2199999999993,85
"Madrid-Retiro","2021-10-26",15123,12564.81,79603,40,33.2300000000014,86
"Madrid-Retiro","2021-11-02",15163,12598.04,79603,99,82.25,87
"Madrid-Retiro","2021-11-16",15262,12680.29,79603,63,52.3499999999985,88
"Madrid-Retiro","2021-11-23",15325,12732.64,79603,99,82.25,89
"Madrid-Retiro","2021-11-30",15424,12814.89,79603,119,98.8700000000008,90
"Madrid-Retiro","2021-12-07",15543,12913.76,79603,237,196.91,91
"Madrid-Retiro","2021-12-14",15780,13110.67,79603,899,746.92,92
"Madrid-Retiro","2021-12-21",16679,13857.59,79603,1642,1364.24,93
"Madrid-Retiro","2021-12-28",18321,15221.83,79603,1475,1225.49,94
"Madrid-Retiro","2022-01-04",19796,16447.32,79603,1410,1171.49,95
"Madrid-Retiro","2022-01-11",21206,17618.81,79603,1507,1252.08,96
"Madrid-Retiro","2022-01-18",22713,18870.89,79603,958,795.940000000002,97
"Madrid-Retiro","2022-01-25",23671,19666.83,79603,832,691.259999999998,98
"Madrid-Retiro","2022-02-01",24503,20358.09,79603,821,682.119999999999,99
"Madrid-Retiro","2022-02-08",25324,21040.21,79603,354,294.120000000003,100
"Madrid-Retiro","2022-02-15",25678,21334.33,79603,290,240.939999999999,101
"Madrid-Retiro","2022-02-22",25968,21575.27,79603,205,170.329999999998,102
"Madrid-Retiro","2022-03-01",26173,21745.6,79603,190,157.860000000001,103
"Madrid-Retiro","2022-03-08",26363,21903.46,79603,177,147.060000000001,104
"Madrid-Retiro","2022-03-15",26540,22050.52,79603,188,156.189999999999,105
"Madrid-Retiro","2022-03-22",26728,22206.71,79603,185,153.709999999999,106
"Madrid-Salamanca","2020-03-03",0,2.05,79604,20,11.64,1
"Madrid-Salamanca","2020-03-10",20,13.69,79604,117,80.08,2
"Madrid-Salamanca","2020-03-17",137,93.77,79604,321,219.71,3
"Madrid-Salamanca","2020-03-24",458,313.48,79604,318,217.65,4
"Madrid-Salamanca","2020-03-31",776,531.13,79604,265,181.38,5
"Madrid-Salamanca","2020-04-07",1041,712.51,79604,145,99.24,6
"Madrid-Salamanca","2020-04-14",1186,811.75,79604,177,121.15,7
"Madrid-Salamanca","2020-04-21",1363,932.9,79604,128,87.61,8
"Madrid-Salamanca","2020-04-28",1491,1020.51,79604,72,49.28,9
"Madrid-Salamanca","2020-05-05",1563,1069.79,79604,39,26.6900000000001,10
"Madrid-Salamanca","2020-05-12",1602,1096.48,79604,33,22.5899999999999,11
"Madrid-Salamanca","2020-05-19",1635,1119.07,79604,82,56.1200000000001,12
"Madrid-Salamanca","2020-05-26",1717,1175.19,79604,23,15.74,13
"Madrid-Salamanca","2020-06-02",1740,1190.93,79604,6,4.1099999999999,14
"Madrid-Salamanca","2020-06-09",1746,1195.04,79604,11,7.52999999999997,15
"Madrid-Salamanca","2020-06-16",1757,1202.57,79604,16,10.95,16
"Madrid-Salamanca","2020-06-23",1773,1213.52,79604,13,8.90000000000009,17
"Madrid-Salamanca","2020-06-30",1786,1222.42,79604,26,17.79,18
"Madrid-Salamanca","2020-07-07",1812,1240.21,79604,10,6.84999999999991,19
"Madrid-Salamanca","2020-07-14",1822,1247.06,79604,15,10.26,20
"Madrid-Salamanca","2020-07-21",1837,1257.32,79604,19,13.01,21
"Madrid-Salamanca","2020-07-28",1856,1270.33,NA,46,31.48,22
"Madrid-Salamanca","2020-08-04",1902,1301.81,79604,100,68.45,23
"Madrid-Salamanca","2020-08-11",2002,1370.26,79604,154,105.4,24
"Madrid-Salamanca","2020-08-18",2156,1475.66,79604,223,152.63,25
"Madrid-Salamanca","2020-08-25",2379,1628.29,79604,291,199.18,26
"Madrid-Salamanca","2020-09-01",2670,1827.47,79604,343,234.76,27
"Madrid-Salamanca","2020-09-08",3013,2062.23,79604,528,361.39,28
"Madrid-Salamanca","2020-09-15",3541,2423.62,79604,668,457.2,29
"Madrid-Salamanca","2020-09-22",4209,2880.82,79604,561,383.98,30
"Madrid-Salamanca","2020-09-29",4770,3264.8,79604,364,249.14,31
"Madrid-Salamanca","2020-10-06",5134,3513.94,79604,310,212.17,32
"Madrid-Salamanca","2020-10-13",5444,3726.11,79604,300,205.34,33
"Madrid-Salamanca","2020-10-20",5744,3931.45,79604,346,236.81,34
"Madrid-Salamanca","2020-10-27",6090,4168.26,79604,276,188.91,35
"Madrid-Salamanca","2020-11-03",6366,4357.17,79604,283,193.7,36
"Madrid-Salamanca","2020-11-10",6649,4550.87,79604,277,189.59,37
"Madrid-Salamanca","2020-11-17",6926,4740.46,79604,234,160.16,38
"Madrid-Salamanca","2020-11-24",7160,4900.62,79604,173,118.41,39
"Madrid-Salamanca","2020-12-01",7333,5019.03,79604,147,100.610000000001,40
"Madrid-Salamanca","2020-12-09",7480,5119.64,79604,237,162.21,41
"Madrid-Salamanca","2020-12-15",7717,5281.85,79604,316,216.29,42
"Madrid-Salamanca","2020-12-22",8033,5498.14,79604,308,210.809999999999,43
"Madrid-Salamanca","2020-12-29",8341,5708.95,79604,369,252.56,44
"Madrid-Salamanca","2021-01-05",8710,5961.51,79604,547,374.389999999999,45
"Madrid-Salamanca","2021-01-12",9257,6335.9,79604,576,394.240000000001,46
"Madrid-Salamanca","2021-01-19",9833,6730.14,79604,851,582.46,47
"Madrid-Salamanca","2021-01-26",10684,7312.6,79604,725,496.219999999999,48
"Madrid-Salamanca","2021-02-02",11409,7808.82,79604,566,387.4,49
"Madrid-Salamanca","2021-02-09",11975,8196.22,79604,439,300.470000000001,50
"Madrid-Salamanca","2021-02-16",12414,8496.69,79604,272,186.17,51
"Madrid-Salamanca","2021-02-23",12686,8682.86,79604,224,153.309999999999,52
"Madrid-Salamanca","2021-03-02",12910,8836.17,79604,198,135.52,53
"Madrid-Salamanca","2021-03-09",13108,8971.69,79604,187,127.99,54
"Madrid-Salamanca","2021-03-16",13295,9099.68,79604,204,139.629999999999,55
"Madrid-Salamanca","2021-03-23",13499,9239.31,79604,265,181.380000000001,56
"Madrid-Salamanca","2021-03-30",13764,9420.69,79604,221,151.26,57
"Madrid-Salamanca","2021-04-06",13985,9571.95,79604,410,164.859999999999,58
"Madrid-Salamanca","2021-04-13",14395,9736.81,79604,364,246.210000000001,59
"Madrid-Salamanca","2021-04-20",14759,9983.02,79604,377,255.01,60
"Madrid-Salamanca","2021-04-27",15136,10238.03,79604,317,214.42,61
"Madrid-Salamanca","2021-05-04",15453,10452.45,79604,282,190.74,62
"Madrid-Salamanca","2021-05-11",15735,10643.19,79604,194,131.219999999999,63
"Madrid-Salamanca","2021-05-18",15929,10774.41,79604,133,89.9600000000009,64
"Madrid-Salamanca","2021-05-25",16062,10864.37,79604,160,108.23,65
"Madrid-Salamanca","2021-06-01",16222,10972.6,79604,89,60.1999999999989,66
"Madrid-Salamanca","2021-06-08",16311,11032.8,79604,98,66.2900000000009,67
"Madrid-Salamanca","2021-06-15",16409,11099.09,79604,111,75.0799999999999,68
"Madrid-Salamanca","2021-06-22",16520,11174.17,79604,95,64.2600000000002,69
"Madrid-Salamanca","2021-06-29",16615,11238.43,79604,650,439.66,70
"Madrid-Salamanca","2021-07-13",17265,11678.09,79604,644,435.6,71
"Madrid-Salamanca","2021-07-20",17909,12113.69,79604,744,503.24,72
"Madrid-Salamanca","2021-07-27",18653,12616.93,79604,531,359.17,73
"Madrid-Salamanca","2021-08-03",19184,12976.1,79604,332,224.57,74
"Madrid-Salamanca","2021-08-10",19516,13200.67,79604,200,135.280000000001,75
"Madrid-Salamanca","2021-08-17",19716,13335.95,79604,112,75.7599999999984,76
"Madrid-Salamanca","2021-08-24",19828,13411.71,79604,114,77.1100000000006,77
"Madrid-Salamanca","2021-08-31",19942,13488.82,79604,87,58.8400000000001,78
"Madrid-Salamanca","2021-09-07",20029,13547.66,79604,77,52.0900000000001,79
"Madrid-Salamanca","2021-09-14",20106,13599.75,79604,49,33.1399999999994,80
"Madrid-Salamanca","2021-09-21",20155,13632.89,79604,49,33.1400000000012,81
"Madrid-Salamanca","2021-09-28",20204,13666.03,79604,55,37.2099999999991,82
"Madrid-Salamanca","2021-10-05",20259,13703.24,79604,48,32.4600000000009,83
"Madrid-Salamanca","2021-10-13",20307,13735.7,79604,32,21.6499999999996,84
"Madrid-Salamanca","2021-10-19",20339,13757.35,79604,49,33.1399999999994,85
"Madrid-Salamanca","2021-10-26",20388,13790.49,79604,52,35.1700000000001,86
"Madrid-Salamanca","2021-11-02",20440,13825.66,79604,130,87.9400000000005,87
"Madrid-Salamanca","2021-11-16",20570,13913.6,79604,92,62.2299999999996,88
"Madrid-Salamanca","2021-11-23",20662,13975.83,79604,123,83.1900000000005,89
"Madrid-Salamanca","2021-11-30",20785,14059.02,79604,142,96.0499999999993,90
"Madrid-Salamanca","2021-12-07",20927,14155.07,79604,315,213.07,91
"Madrid-Salamanca","2021-12-14",21242,14368.14,79604,1523,1030.16,92
"Madrid-Salamanca","2021-12-21",22765,15398.3,79604,2592,1753.23,93
"Madrid-Salamanca","2021-12-28",25357,17151.53,79604,1619,1095.1,94
"Madrid-Salamanca","2022-01-04",26976,18246.63,79604,1509,1020.69,95
"Madrid-Salamanca","2022-01-11",28485,19267.32,79604,2049,1385.95,96
"Madrid-Salamanca","2022-01-18",30534,20653.27,79604,1322,894.200000000001,97
"Madrid-Salamanca","2022-01-25",31856,21547.47,79604,963,651.379999999997,98
"Madrid-Salamanca","2022-02-01",32819,22198.85,79604,911,616.200000000001,99
"Madrid-Salamanca","2022-02-08",33730,22815.05,79604,375,253.650000000001,100
"Madrid-Salamanca","2022-02-15",34105,23068.7,79604,391,264.48,101
"Madrid-Salamanca","2022-02-22",34496,23333.18,79604,204,137.98,102
"Madrid-Salamanca","2022-03-01",34700,23471.16,79604,178,120.400000000001,103
"Madrid-Salamanca","2022-03-08",34878,23591.56,79604,196,132.579999999998,104
"Madrid-Salamanca","2022-03-15",35074,23724.14,79604,204,137.98,105
"Madrid-Salamanca","2022-03-22",35278,23862.12,79604,244,165.040000000001,106
"Madrid-San Blas - Canillejas","2020-03-03",0,0.63,79620,20,12.02,1
"Madrid-San Blas - Canillejas","2020-03-10",20,12.65,79620,95,60.07,2
"Madrid-San Blas - Canillejas","2020-03-17",115,72.72,79620,251,158.72,3
"Madrid-San Blas - Canillejas","2020-03-24",366,231.44,79620,271,171.36,4
"Madrid-San Blas - Canillejas","2020-03-31",637,402.8,79620,336,212.47,5
"Madrid-San Blas - Canillejas","2020-04-07",973,615.27,79620,131,82.84,6
"Madrid-San Blas - Canillejas","2020-04-14",1104,698.11,79620,166,104.97,7
"Madrid-San Blas - Canillejas","2020-04-21",1270,803.08,79620,93,58.8,8
"Madrid-San Blas - Canillejas","2020-04-28",1363,861.88,79620,33,20.87,9
"Madrid-San Blas - Canillejas","2020-05-05",1396,882.75,79620,26,16.4400000000001,10
"Madrid-San Blas - Canillejas","2020-05-12",1422,899.19,79620,30,18.9699999999999,11
"Madrid-San Blas - Canillejas","2020-05-19",1452,918.16,79620,69,43.63,12
"Madrid-San Blas - Canillejas","2020-05-26",1521,961.79,79620,10,6.33000000000004,13
"Madrid-San Blas - Canillejas","2020-06-02",1531,968.12,79620,25,15.8099999999999,14
"Madrid-San Blas - Canillejas","2020-06-09",1556,983.93,79620,14,8.85000000000002,15
"Madrid-San Blas - Canillejas","2020-06-16",1570,992.78,79620,12,7.59000000000003,16
"Madrid-San Blas - Canillejas","2020-06-23",1582,1000.37,79620,7,4.41999999999996,17
"Madrid-San Blas - Canillejas","2020-06-30",1589,1004.79,79620,25,15.8100000000001,18
"Madrid-San Blas - Canillejas","2020-07-07",1614,1020.6,79620,49,30.9899999999999,19
"Madrid-San Blas - Canillejas","2020-07-14",1663,1051.59,79620,10,6.32000000000016,20
"Madrid-San Blas - Canillejas","2020-07-21",1673,1057.91,79620,27,17.0699999999999,21
"Madrid-San Blas - Canillejas","2020-07-28",1700,1074.98,NA,76,48.0599999999999,22
"Madrid-San Blas - Canillejas","2020-08-04",1776,1123.04,79620,99,62.6000000000001,23
"Madrid-San Blas - Canillejas","2020-08-11",1875,1185.64,79620,193,122.05,24
"Madrid-San Blas - Canillejas","2020-08-18",2068,1307.69,79620,330,208.67,25
"Madrid-San Blas - Canillejas","2020-08-25",2398,1516.36,79620,496,313.64,26
"Madrid-San Blas - Canillejas","2020-09-01",2894,1830,79620,479,302.89,27
"Madrid-San Blas - Canillejas","2020-09-08",3373,2132.89,79620,779,492.6,28
"Madrid-San Blas - Canillejas","2020-09-15",4152,2625.49,79620,841,531.8,29
"Madrid-San Blas - Canillejas","2020-09-22",4993,3157.29,79620,641,405.33,30
"Madrid-San Blas - Canillejas","2020-09-29",5634,3562.62,79620,412,260.53,31
"Madrid-San Blas - Canillejas","2020-10-06",6046,3823.15,79620,376,237.76,32
"Madrid-San Blas - Canillejas","2020-10-13",6422,4060.91,79620,301,190.33,33
"Madrid-San Blas - Canillejas","2020-10-20",6723,4251.24,79620,329,208.04,34
"Madrid-San Blas - Canillejas","2020-10-27",7052,4459.28,79620,296,187.18,35
"Madrid-San Blas - Canillejas","2020-11-03",7348,4646.46,79620,251,158.72,36
"Madrid-San Blas - Canillejas","2020-11-10",7599,4805.18,79620,226,142.9,37
"Madrid-San Blas - Canillejas","2020-11-17",7825,4948.08,79620,183,115.72,38
"Madrid-San Blas - Canillejas","2020-11-24",8008,5063.8,79620,166,104.97,39
"Madrid-San Blas - Canillejas","2020-12-01",8174,5168.77,79620,116,73.3499999999995,40
"Madrid-San Blas - Canillejas","2020-12-09",8290,5242.12,79620,175,110.66,41
"Madrid-San Blas - Canillejas","2020-12-15",8465,5352.78,79620,233,147.34,42
"Madrid-San Blas - Canillejas","2020-12-22",8698,5500.12,79620,235,148.6,43
"Madrid-San Blas - Canillejas","2020-12-29",8933,5648.72,79620,399,252.309999999999,44
"Madrid-San Blas - Canillejas","2021-01-05",9332,5901.03,79620,574,362.96,45
"Madrid-San Blas - Canillejas","2021-01-12",9906,6263.99,79620,613,387.63,46
"Madrid-San Blas - Canillejas","2021-01-19",10519,6651.62,79620,788,498.28,47
"Madrid-San Blas - Canillejas","2021-01-26",11307,7149.9,79620,726,459.08,48
"Madrid-San Blas - Canillejas","2021-02-02",12033,7608.98,79620,532,336.410000000001,49
"Madrid-San Blas - Canillejas","2021-02-09",12565,7945.39,79620,338,213.73,50
"Madrid-San Blas - Canillejas","2021-02-16",12903,8159.12,79620,253,159.990000000001,51
"Madrid-San Blas - Canillejas","2021-02-23",13156,8319.11,79620,171,108.129999999999,52
"Madrid-San Blas - Canillejas","2021-03-02",13327,8427.24,79620,183,115.719999999999,53
"Madrid-San Blas - Canillejas","2021-03-09",13510,8542.96,79620,181,114.450000000001,54
"Madrid-San Blas - Canillejas","2021-03-16",13691,8657.41,79620,132,83.4699999999993,55
"Madrid-San Blas - Canillejas","2021-03-23",13823,8740.88,79620,261,165.040000000001,56
"Madrid-San Blas - Canillejas","2021-03-30",14084,8905.92,79620,226,142.91,57
"Madrid-San Blas - Canillejas","2021-04-06",14310,9048.83,79620,372,61.0300000000007,58
"Madrid-San Blas - Canillejas","2021-04-13",14682,9109.86,79620,331,205.379999999999,59
"Madrid-San Blas - Canillejas","2021-04-20",15013,9315.24,79620,330,204.76,60
"Madrid-San Blas - Canillejas","2021-04-27",15343,9520,79620,304,188.620000000001,61
"Madrid-San Blas - Canillejas","2021-05-04",15647,9708.62,79620,217,134.65,62
"Madrid-San Blas - Canillejas","2021-05-11",15864,9843.27,79620,151,93.6899999999987,63
"Madrid-San Blas - Canillejas","2021-05-18",16015,9936.96,79620,142,88.1100000000006,64
"Madrid-San Blas - Canillejas","2021-05-25",16157,10025.07,79620,110,68.25,65
"Madrid-San Blas - Canillejas","2021-06-01",16267,10093.32,79620,122,75.7000000000007,66
"Madrid-San Blas - Canillejas","2021-06-08",16389,10169.02,79620,82,50.8799999999992,67
"Madrid-San Blas - Canillejas","2021-06-15",16471,10219.9,79620,70,43.4300000000003,68
"Madrid-San Blas - Canillejas","2021-06-22",16541,10263.33,79620,95,58.9500000000007,69
"Madrid-San Blas - Canillejas","2021-06-29",16636,10322.28,79620,351,217.779999999999,70
"Madrid-San Blas - Canillejas","2021-07-13",16987,10540.06,79620,428,265.57,71
"Madrid-San Blas - Canillejas","2021-07-20",17415,10805.63,79620,642,398.35,72
"Madrid-San Blas - Canillejas","2021-07-27",18057,11203.98,79620,587,364.220000000001,73
"Madrid-San Blas - Canillejas","2021-08-03",18644,11568.2,79620,411,255.009999999998,74
"Madrid-San Blas - Canillejas","2021-08-10",19055,11823.21,79620,315,195.450000000001,75
"Madrid-San Blas - Canillejas","2021-08-17",19370,12018.66,79620,225,139.610000000001,76
"Madrid-San Blas - Canillejas","2021-08-24",19595,12158.27,79620,167,103.619999999999,77
"Madrid-San Blas - Canillejas","2021-08-31",19762,12261.89,79620,100,62.0500000000011,78
"Madrid-San Blas - Canillejas","2021-09-07",19862,12323.94,79620,62,38.4699999999993,79
"Madrid-San Blas - Canillejas","2021-09-14",19924,12362.41,79620,58,35.9899999999998,80
"Madrid-San Blas - Canillejas","2021-09-21",19982,12398.4,79620,72,44.6700000000001,81
"Madrid-San Blas - Canillejas","2021-09-28",20054,12443.07,79620,53,32.8899999999994,82
"Madrid-San Blas - Canillejas","2021-10-05",20107,12475.96,79620,55,34.1200000000008,83
"Madrid-San Blas - Canillejas","2021-10-13",20162,12510.08,79620,34,21.1000000000004,84
"Madrid-San Blas - Canillejas","2021-10-19",20196,12531.18,79620,37,22.9599999999991,85
"Madrid-San Blas - Canillejas","2021-10-26",20233,12554.14,79620,68,42.1900000000005,86
"Madrid-San Blas - Canillejas","2021-11-02",20301,12596.33,79620,146,90.5900000000001,87
"Madrid-San Blas - Canillejas","2021-11-16",20447,12686.92,79620,102,63.2899999999991,88
"Madrid-San Blas - Canillejas","2021-11-23",20549,12750.21,79620,105,65.1500000000015,89
"Madrid-San Blas - Canillejas","2021-11-30",20654,12815.36,79620,160,99.2699999999986,90
"Madrid-San Blas - Canillejas","2021-12-07",20814,12914.63,79620,265,164.43,91
"Madrid-San Blas - Canillejas","2021-12-14",21079,13079.06,79620,976,605.59,92
"Madrid-San Blas - Canillejas","2021-12-21",22055,13684.65,79620,2163,1342.09,93
"Madrid-San Blas - Canillejas","2021-12-28",24218,15026.74,79620,1856,1151.61,94
"Madrid-San Blas - Canillejas","2022-01-04",26074,16178.35,79620,1919,1190.7,95
"Madrid-San Blas - Canillejas","2022-01-11",27993,17369.05,79620,2085,1293.7,96
"Madrid-San Blas - Canillejas","2022-01-18",30078,18662.75,79620,1250,775.59,97
"Madrid-San Blas - Canillejas","2022-01-25",31328,19438.34,79620,860,533.610000000001,98
"Madrid-San Blas - Canillejas","2022-02-01",32188,19971.95,79620,949,588.84,99
